[DEBUG] 2023-03-21 17:40:25.661 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-03-21 17:40:25.666 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-03-21 17:40:25.683 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-03-21 17:40:25.900 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-03-21 17:40:25.905 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-03-21 17:40:26.508 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [.//Hibernate/Hiberntae Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-03-21 17:40:26.522 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-03-21 17:40:26.526 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-03-21 17:40:27.221 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-03-21 17:40:27.293 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-03-21 17:40:27.305 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2023-03-21 17:40:27.385 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2023-03-21 17:40:27.465 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3ab6678b
[DEBUG] 2023-03-21 17:40:27.476 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3ab6678b
[DEBUG] 2023-03-21 17:40:27.476 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3ab6678b
[DEBUG] 2023-03-21 17:40:27.477 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4eed2acf
[DEBUG] 2023-03-21 17:40:27.479 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4339e0de
[DEBUG] 2023-03-21 17:40:27.482 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@21ac5eb4
[DEBUG] 2023-03-21 17:40:27.483 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c2e3264
[DEBUG] 2023-03-21 17:40:27.484 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c2e3264
[DEBUG] 2023-03-21 17:40:27.484 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@c2e3264
[DEBUG] 2023-03-21 17:40:27.486 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4a14c44f
[DEBUG] 2023-03-21 17:40:27.486 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4a14c44f
[DEBUG] 2023-03-21 17:40:27.486 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4a14c44f
[DEBUG] 2023-03-21 17:40:27.491 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5c1f6d57
[DEBUG] 2023-03-21 17:40:27.491 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5c1f6d57
[DEBUG] 2023-03-21 17:40:27.520 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5c1f6d57
[DEBUG] 2023-03-21 17:40:27.522 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@16872c4d
[DEBUG] 2023-03-21 17:40:27.522 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@16872c4d
[DEBUG] 2023-03-21 17:40:27.522 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@16872c4d
[DEBUG] 2023-03-21 17:40:27.523 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@67fc2aad
[DEBUG] 2023-03-21 17:40:27.523 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@67fc2aad
[DEBUG] 2023-03-21 17:40:27.523 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@67fc2aad
[DEBUG] 2023-03-21 17:40:27.524 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2e53b094
[DEBUG] 2023-03-21 17:40:27.524 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2e53b094
[DEBUG] 2023-03-21 17:40:27.524 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2e53b094
[DEBUG] 2023-03-21 17:40:27.525 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@53b8afea
[DEBUG] 2023-03-21 17:40:27.525 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@53b8afea
[DEBUG] 2023-03-21 17:40:27.525 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@53b8afea
[DEBUG] 2023-03-21 17:40:27.526 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@288214b1
[DEBUG] 2023-03-21 17:40:27.526 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@288214b1
[DEBUG] 2023-03-21 17:40:27.527 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@58cf8f94
[DEBUG] 2023-03-21 17:40:27.527 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@58cf8f94
[DEBUG] 2023-03-21 17:40:27.527 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@fabb651
[DEBUG] 2023-03-21 17:40:27.527 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@fabb651
[DEBUG] 2023-03-21 17:40:27.527 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@523d6bdb
[DEBUG] 2023-03-21 17:40:27.528 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@1a87b51
[DEBUG] 2023-03-21 17:40:27.528 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@11b455e5
[DEBUG] 2023-03-21 17:40:27.528 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@11b455e5
[DEBUG] 2023-03-21 17:40:27.529 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@64524dd
[DEBUG] 2023-03-21 17:40:27.529 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@64524dd
[DEBUG] 2023-03-21 17:40:27.542 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@4867ab9f
[DEBUG] 2023-03-21 17:40:27.543 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@4867ab9f
[DEBUG] 2023-03-21 17:40:27.544 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@46c3a14d
[DEBUG] 2023-03-21 17:40:27.544 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@46c3a14d
[DEBUG] 2023-03-21 17:40:27.545 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1de0a46c
[DEBUG] 2023-03-21 17:40:27.545 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1de0a46c
[DEBUG] 2023-03-21 17:40:27.545 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@25cd49a4
[DEBUG] 2023-03-21 17:40:27.545 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@25cd49a4
[DEBUG] 2023-03-21 17:40:27.556 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@43b40233
[DEBUG] 2023-03-21 17:40:27.557 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@43b40233
[DEBUG] 2023-03-21 17:40:27.559 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@35cd68d4
[DEBUG] 2023-03-21 17:40:27.559 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@35cd68d4
[DEBUG] 2023-03-21 17:40:27.561 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2eadc9f6
[DEBUG] 2023-03-21 17:40:27.561 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2eadc9f6
