[DEBUG] 2023-03-01 13:15:26.690 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-03-01 13:15:26.697 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-03-01 13:15:26.710 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-03-01 13:15:26.940 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-03-01 13:15:26.945 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-03-01 13:15:27.686 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [.//Hibernate/Hiberntae Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-03-01 13:15:27.687 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-03-01 13:15:27.693 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-03-01 13:15:28.559 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-03-01 13:15:28.622 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-03-01 13:15:28.625 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2023-03-01 13:15:28.709 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2023-03-01 13:15:28.822 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6ff6efdc
[DEBUG] 2023-03-01 13:15:28.832 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6ff6efdc
[DEBUG] 2023-03-01 13:15:28.832 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@6ff6efdc
[DEBUG] 2023-03-01 13:15:28.835 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2b037cfc
[DEBUG] 2023-03-01 13:15:28.835 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4487c0c2
[DEBUG] 2023-03-01 13:15:28.849 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@29f85fe1
[DEBUG] 2023-03-01 13:15:28.851 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1866da85
[DEBUG] 2023-03-01 13:15:28.851 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1866da85
[DEBUG] 2023-03-01 13:15:28.851 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1866da85
[DEBUG] 2023-03-01 13:15:28.873 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1f3165e7
[DEBUG] 2023-03-01 13:15:28.873 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@1f3165e7
[DEBUG] 2023-03-01 13:15:28.873 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1f3165e7
[DEBUG] 2023-03-01 13:15:28.875 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@45c2e0a6
[DEBUG] 2023-03-01 13:15:28.876 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@45c2e0a6
[DEBUG] 2023-03-01 13:15:28.876 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@45c2e0a6
[DEBUG] 2023-03-01 13:15:28.916 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@a0f53fc
[DEBUG] 2023-03-01 13:15:28.917 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@a0f53fc
[DEBUG] 2023-03-01 13:15:28.918 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@a0f53fc
[DEBUG] 2023-03-01 13:15:28.920 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3727f0ee
[DEBUG] 2023-03-01 13:15:28.920 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3727f0ee
[DEBUG] 2023-03-01 13:15:28.921 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3727f0ee
[DEBUG] 2023-03-01 13:15:28.922 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@26221bad
[DEBUG] 2023-03-01 13:15:28.922 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@26221bad
[DEBUG] 2023-03-01 13:15:28.923 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@26221bad
[DEBUG] 2023-03-01 13:15:28.925 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8deb645
[DEBUG] 2023-03-01 13:15:28.926 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8deb645
[DEBUG] 2023-03-01 13:15:28.926 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@8deb645
[DEBUG] 2023-03-01 13:15:28.940 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@6b52dd31
[DEBUG] 2023-03-01 13:15:28.940 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@6b52dd31
[DEBUG] 2023-03-01 13:15:28.942 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@14b7786
[DEBUG] 2023-03-01 13:15:28.942 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@14b7786
[DEBUG] 2023-03-01 13:15:28.943 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2b34e38c
[DEBUG] 2023-03-01 13:15:28.944 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2b34e38c
[DEBUG] 2023-03-01 13:15:28.945 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@14b0e127
[DEBUG] 2023-03-01 13:15:28.946 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5527b211
[DEBUG] 2023-03-01 13:15:28.947 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@1c9e07c6
[DEBUG] 2023-03-01 13:15:28.947 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1c9e07c6
[DEBUG] 2023-03-01 13:15:28.948 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@d0865a3
[DEBUG] 2023-03-01 13:15:28.948 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@d0865a3
[DEBUG] 2023-03-01 13:15:28.956 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@3a22bad6
[DEBUG] 2023-03-01 13:15:28.975 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3a22bad6
[DEBUG] 2023-03-01 13:15:28.990 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@71d9cb05
[DEBUG] 2023-03-01 13:15:28.990 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@71d9cb05
[DEBUG] 2023-03-01 13:15:28.995 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@38792286
[DEBUG] 2023-03-01 13:15:28.996 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@38792286
[DEBUG] 2023-03-01 13:15:28.997 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5a237731
[DEBUG] 2023-03-01 13:15:28.997 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5a237731
[DEBUG] 2023-03-01 13:15:29.007 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@28cb3a25
[DEBUG] 2023-03-01 13:15:29.008 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@28cb3a25
[DEBUG] 2023-03-01 13:15:29.016 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@25d2f66
[DEBUG] 2023-03-01 13:15:29.016 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@25d2f66
[DEBUG] 2023-03-01 13:15:29.019 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@19f7222e
[DEBUG] 2023-03-01 13:15:29.019 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@19f7222e
[DEBUG] 2023-03-01 13:15:29.021 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@5ba26eb0
[DEBUG] 2023-03-01 13:15:29.021 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@5ba26eb0
[DEBUG] 2023-03-01 13:15:29.022 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@212dfd39
[DEBUG] 2023-03-01 13:15:29.022 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@212dfd39
[DEBUG] 2023-03-01 13:15:29.024 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@108a46d6
[DEBUG] 2023-03-01 13:15:29.024 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@108a46d6
[DEBUG] 2023-03-01 13:15:29.024 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@108a46d6
[DEBUG] 2023-03-01 13:15:29.025 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@2a2ef072
[DEBUG] 2023-03-01 13:15:29.026 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@2e179f3e
[DEBUG] 2023-03-01 13:15:29.027 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@2e179f3e
[DEBUG] 2023-03-01 13:15:29.027 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@2e179f3e
[DEBUG] 2023-03-01 13:15:29.028 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@24db6ce
[DEBUG] 2023-03-01 13:15:29.029 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@6a638c79
[DEBUG] 2023-03-01 13:15:29.029 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@6a638c79
[DEBUG] 2023-03-01 13:15:29.050 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@5b22d8a1
[DEBUG] 2023-03-01 13:15:29.054 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@5b22d8a1
[DEBUG] 2023-03-01 13:15:29.056 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@68880c21
[DEBUG] 2023-03-01 13:15:29.057 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@68880c21
[DEBUG] 2023-03-01 13:15:29.058 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@b16e202
